dropped_record_id,kept_record_id,match_rule,dropped_title,kept_title
RE44DA6C42A66,RD1A02EFB3D64,title_year_match,"Governance for water and sanitation services in low-income settlements: experiences with partnership-based management in Moreno, Buenos Aires","Governance for water and sanitation services in low-income settlements: Experiences with partnership-based management in Moreno, Buenos Aires"
R2DA57E2B8CF6,R2DA57E2B8CF6,doi_match,Missing Links in Global Water Governance: a Processes-Oriented Analysis,Missing links in global water governance: A processes-oriented analysis
RD7C03A60934A,RD7C03A60934A,doi_match,From dams to tanks to jerry cans: Storage as a multi-scalar analytic,From dams to tanks to jerry cans: Storage as a multi-scalar analytic
R6202636BCF92,R6202636BCF92,doi_match,"Water supply sources, management committees, and water insecurity in semi-arid northwest Ghana","Water supply sources, management committees, and water insecurity in semi-arid northwest Ghana"
R9FE82BC81E0E,R9FE82BC81E0E,doi_match,Sanitation game changing: paradigm shift from end-of-pipe to off-grid solutions,Sanitation game changing: Paradigm shift from end-of-pipe to off-grid solutions
R2E3192E1DA33,R2E3192E1DA33,doi_match,"""The world is dry, but I am fine"" Self-perception of the human right to water and sanitation in trainee teachers","“The world is dry, but I am fine” Self-perception of the human right to water and sanitation in trainee teachers"
RBBF89CF132CB,RBBF89CF132CB,doi_match,Assessing mutual accountability to strengthen national WASH systems and achieve the SDG targets for water and sanitation,Assessing mutual accountability to strengthen national WASH systems and achieve the SDG targets for water and sanitation
R893123523371,R893123523371,doi_match,"A Systematic Review of Water, Sanitation and Hygiene of Bangladesh: Prospects and Challenges to Achieve Sustainable Development","A Systematic Review of Water, Sanitation and Hygiene of Bangladesh: Prospects and Challenges to Achieve Sustainable Development"
R22849E39FE23,R22849E39FE23,doi_match,"Community engagement and capacity building as determinants of rural water supply functionality: a case of traditional authority Mankhambira in Nkhata Bay District, Malawi","Community engagement and capacity building as determinants of rural water supply functionality: a case of traditional authority Mankhambira in Nkhata Bay District, Malawi"
R0B902066E9BE,R0B902066E9BE,doi_match,"A qualitative study of access to sanitation amongst low-income working women in Bangalore, India","A qualitative study of access to sanitation amongst low-income working women in Bangalore, India"
R103C2A0F907F,R103C2A0F907F,doi_match,"Flows against the current: governance and politics of wastewater reuse in Valle Alto, Bolivia","Flows against the current: governance and politics of wastewater reuse in Valle Alto, Bolivia"
R0D8AE8696685,R0D8AE8696685,doi_match,The Use of Fluorides in Public Health: 65 Years of History and Challenges from Brazil,The Use of Fluorides in Public Health: 65 Years of History and Challenges from Brazil
RDE2BF2FA1250,RDE2BF2FA1250,doi_match,"Barriers to Accessing Water, Sanitation, and Hygiene Services for Persons With Disabilities in the Southwestern Region of Bangladesh","Barriers to Accessing Water, Sanitation, and Hygiene Services for Persons With Disabilities in the Southwestern Region of Bangladesh"
R3845F05E0D1E,R3845F05E0D1E,doi_match,Strengthening Health Systems: A Comparative Analysis of Pakistan and Canada through the WHO Building,Strengthening Health Systems: A Comparative Analysis of Pakistan and Canada through the WHO Building
R3DE9853BB8AD,R3DE9853BB8AD,doi_match,"Food Safety Practices in Artisanal and Semi-Automated Dairy Processors: Evidence from Fier, Albania","Food Safety Practices in Artisanal and Semi-Automated Dairy Processors: Evidence from Fier, Albania"
RC28E7E20373D,RC28E7E20373D,doi_match,"Use of group maturity index to measure growth, performance, and sustainability of community health clubs in urban water, sanitation and hygiene (WASH) program in Zimbabwe","Use of group maturity index to measure growth, performance, and sustainability of community health clubs in urban water, sanitation and hygiene (Wash) program in zimbabwe"
RDF725CFE7796,RDF725CFE7796,doi_match,Assessing Future Water Demand and Associated Energy Input with Plausible Scenarios for Water Service Providers (WSPs) in Sub-Saharan Africa,Assessing future water demand and associated energy input with plausible scenarios for water service providers (Wsps) in sub-saharan africa
RB50CFB16DF38,RB50CFB16DF38,doi_match,Improved and promising fecal sludge sanitizing methods: treatment of fecal sludge using resource recovery technologies,Improved and promising fecal sludge sanitizing methods: Treatment of fecal sludge using resource recovery technologies
RE06ED02A63C7,RE06ED02A63C7,doi_match,"Assessing water supply for the urban poor in Rajshahi City, Bangladesh","Assessing water supply for the urban poor in Rajshahi City, Bangladesh"
RB54D6D9FB939,RB54D6D9FB939,doi_match,Integrating urban household solid waste management with WASH: Implications from case studies of monitoring in sub-Saharan Africa,Integrating urban household solid waste management with WASH: Implications from case studies of monitoring in sub-Saharan Africa
R071152AAE92B,R071152AAE92B,doi_match,Municipal water consumption forecast accuracy,Municipal water consumption forecast accuracy
R2DDCC2FC03E7,R2DDCC2FC03E7,doi_match,Water policy reform in the Nigeria water governance system: assessment of water resources management based on OECD Principles on Water Governance,Water policy reform in the Nigeria water governance system: assessment of water resources management based on OECD Principles on Water Governance
R93A5FB34B8B7-1,R93A5FB34B8B7,doi_match,Scenario-based life-cycle cost assessment to support sustainable investment in rural communal sanitation facilities: the application to a school-based sanitation facility,Scenario-based life-cycle cost assessment to support sustainable investment in rural communal sanitation facilities: Application to a school-based sanitation facility
R365803888D74,R365803888D74,doi_match,Mobilising Finance for WASH: Getting the Foundations Right,Mobilising finance for WASH: Getting the foundations right
R0EA2F719D175,R0EA2F719D175,doi_match,Integrating local perceptions and Bayesian belief networks into model ecosystem services multifunctionality in the Colombian Andes,Integrating local perceptions and Bayesian belief networks into model ecosystem services multifunctionality in the Colombian Andes
R627107B7FBB1,R627107B7FBB1,doi_match,Water and Wastewater Treatment in Africa - Current Practices and Challenges,Water and Wastewater Treatment in Africa - Current Practices and Challenges
REB44D8ABDC81,REB44D8ABDC81,doi_match,'STANDPIPES AND BEYOND'-A UNIVERSAL WATER SERVICE DYNAMIC,'Standpipes and beyond'-A universal water service dynamic
R0C93E1FC27B4,R0C93E1FC27B4,doi_match,Projeto Vida no Vale: universal access to water and sanitation in the North East of Minas Gerais (Brazil),Projeto Vida no Vale: Universal access to water and sanitation in the North East of Minas Gerais (Brazil)
R90A7B7F95F14,R90A7B7F95F14,doi_match,Small town water services sustainability checks: development and application in Ethiopia,Small town water services sustainability checks: development and application in Ethiopia
R2C2403164292,R2C2403164292,doi_match,Sanitation Infrastructure at the Systemic Edge: Segregated Roma Settlements and Multiple Health Risks in Slovakia,Sanitation infrastructure at the systemic edge: Segregated roma settlements and multiple health risks in slovakia
R63A961CABDE1,R63A961CABDE1,doi_match,Spatial difference analysis of water and sanitation in China's counties based on a spatial econometric model,Spatial difference analysis of water and sanitation in China's counties based on a spatial econometric model
R83353774624E,R83353774624E,doi_match,Exploring the Interplay Between Water Source Choices and Perceptions of Hydrological Disaster Risks: Insights from Semarang's Coastal Communities,Exploring the Interplay Between Water Source Choices and Perceptions of Hydrological Disaster Risks: Insights from Semarang’s Coastal Communities
R8FAC6844BD66,R8FAC6844BD66,doi_match,Heterogeneous sanitation infrastructure and the governance of trade-offs in Cape Town: A critical institutionalist perspective,Heterogeneous sanitation infrastructure and the governance of trade-offs in Cape Town: A critical institutionalist perspective
RC0BEFA0A67F1,RC0BEFA0A67F1,doi_match,Institutional reforms in water supply arrangements in Karachi,Institutional reforms in water supply arrangements in Karachi
RCA5D7CE8A750,RCA5D7CE8A750,doi_match,"Failing septic systems in Lowndes County, Alabama: citizen participation, science, and community knowledge","Failing septic systems in Lowndes County, Alabama: citizen participation, science, and community knowledge"
RD03D0D823CB8,RD03D0D823CB8,doi_match,"How community participation in water and sanitation interventions impacts human health, WASH infrastructure and service longevity in low-income and middle-income countries: a realist review","How community participation in water and sanitation interventions impacts human health, WASH infrastructure and service longevity in low-income and middle-income countries: A realist review"
R475193DAAEA4,R475193DAAEA4,doi_match,Authoritarian Environmentalism and Epistemological Violence: A Southern Green Criminology Analysis of the 2014 Lanzhou Water Crisis and the Belt and Road Initiative Expansion into the Global Water Sector,Authoritarian Environmentalism and Epistemological Violence: A Southern Green Criminology Analysis of the 2014 Lanzhou Water Crisis and the Belt and Road Initiative Expansion into the Global Water Sector
R902D3F2A2770,R902D3F2A2770,doi_match,Circular economy and nature-based solutions for WASH resilience in Bangladesh's Hill tracts,Circular economy and nature-based solutions for WASH resilience in Bangladesh’s Hill tracts
